id,url,bread_list,q,a_text
140,https://faq.nissay.co.jp/faq/show/140?site_domain=default,よくあるご質問 > ご契約者さま専用サービス > ログイン > 暗証番号（パスワード）を忘れてしまった。教えてもらえますか？,暗証番号（パスワード）を忘れてしまった。教えてもらえますか？,当社から暗証番号（パスワード）をお伝えすることはできません。 ホームページから初期暗証番号（仮パスワード）の発行が必要です。 以下から手続きしてください。 初期暗証番号（仮パスワード）の発行
142,https://faq.nissay.co.jp/faq/show/142?site_domain=default,よくあるご質問 > ご契約者さま専用サービス > ログイン > インターネットでできる手続きは何ですか？,インターネットでできる手続きは何ですか？,詳細は、以下から確認ください。 ※ご契約者さま専用サービスを利用するには、お客様番号（お客様ＩＤ）の発行が必要です。 「ご契約者さま専用サービス」で利用可能な手続き ご契約者さま専用サービスでできない手続きについては、ニッセイコールセンター、お客様窓口または当社職員に連絡ください。 ニッセイコールセンター お客様窓口
143,https://faq.nissay.co.jp/faq/show/143?site_domain=default,よくあるご質問 > ご契約者さま専用サービス > ログイン > 暗証番号（パスワード）とは何ですか？,暗証番号（パスワード）とは何ですか？,ご契約者さま専用サービスへのログインに必要な番号です。 当社より発行した初期暗証番号（仮パスワード）を、お客様任意の数字（4桁）に変更したものが、暗証番号（パスワード）となります。 初期暗証番号（仮パスワード）発行は、以下から手続きできます。 初期暗証番号（仮パスワード）の発行
144,https://faq.nissay.co.jp/faq/show/144?site_domain=default,よくあるご質問 > ご契約者さま専用サービス > ログイン > お客様番号(お客様ID)とは何ですか？,お客様番号(お客様ID)とは何ですか？,各種サービスを利用するために必要な11桁の数字です。 ※平成22年4月1日以前にニッセイ保険口座番号をお持ちのお客様は、その番号がそのままお客様番号(お客様ID)となります。 ※サービス利用のためには、別途、暗証番号（パスワード）等が必要です。 お客様番号（お客様ID）の調べ方は、以下を確認ください。 お客様番号（お客様ID）が分からない
145,https://faq.nissay.co.jp/faq/show/145?site_domain=default,よくあるご質問 > ご契約者さま専用サービス > ログイン > 暗証番号（パスワード）を間違えて、ホームページにログインできなくなってしま...,暗証番号（パスワード）を間違えて、ホームページにログインできなくなってしまった。どうすればいいですか？,利用再開のためには、初期暗証番号(仮パスワード)を発行する必要があります。 以下から手続きください。 初期暗証番号(仮パスワード)の発行
146,https://faq.nissay.co.jp/faq/show/146?site_domain=default,よくあるご質問 > ご契約者さま専用サービス > 操作方法 > 契約貸付金の返済をしましたが、ホームページで確認できません。なぜですか？,契約貸付金の返済をしましたが、ホームページで確認できません。なぜですか？,返済方法によって金融機関からのデータ連動のタイミングが異なっており、反映するまでには、以下の日数が必要となります。 ＜反映するまでに必要な日数＞ インターネットバンキングから返済した場合 →2営業日程度 ペイジーから返済した場合 →2営業日程度 振込用紙を利用して返済した場合 →3週間程度
147,https://faq.nissay.co.jp/faq/show/147?site_domain=default,よくあるご質問 > ご契約者さま専用サービス > 操作方法 > 表示される年齢が実際の年齢と違うのはなぜですか？,表示される年齢が実際の年齢と違うのはなぜですか？,平成24年4月1日以前のご契約については、『満年齢』ではなく、『保険年齢』で記載しております。 『保険年齢』とは、年齢を満年齢で計算し、1年未満の端数は、6カ月以下のものは切捨て、6カ月を超えるものは切上げて計算した年齢のことをいいます。 例：35歳7カ月の場合、保険年齢は36歳になります。
148,https://faq.nissay.co.jp/faq/show/148?site_domain=default,よくあるご質問 > ご契約者さま専用サービス > 操作方法 > インターネットでお祝金を引出すにはどうすればいいですか？,インターネットでお祝金を引出すにはどうすればいいですか？,ご契約者さま専用サービスにログインのうえ、手続き一覧から「据置祝金の引出し」を選択ください。 その後、対象契約選択画面⇒引出金額の入力画面⇒内容の確認画面　と操作を進めると、手続きが完了します。 「ご契約者さま専用サービス」へログイン
149,https://faq.nissay.co.jp/faq/show/149?site_domain=default,よくあるご質問 > ご契約者さま専用サービス > 操作方法 > 生存給付金（祝金）の支払日を経過しているのに、引出可能額がありません。なぜ...,生存給付金（祝金）の支払日を経過しているのに、引出可能額がありません。なぜですか？,ホームページまたはアプリで引出可能になるのは、生存給付金（祝金）が据置祝金となってからです。 ※契約によっては、据置祝金となるのに、1週間程かかる場合があります。 詳細は、ニッセイコールセンター、お客様窓口、または当社職員にご連絡ください。 ニッセイコールセンター お客様窓口
151,https://faq.nissay.co.jp/faq/show/151?site_domain=default,よくあるご質問 > ご契約者さま専用サービス > ログイン > お客様番号（お客様ID）を発行するには、どうしたらいいですか？,お客様番号（お客様ID）を発行するには、どうしたらいいですか？,お客様窓口への来店、もしくは当社職員による訪問にて、手続きできます。 ・お客様窓口（ライフプラザ） 本人確認資料（運転免許証等）を持参のうえ、来店ください。   お客様窓口 ・当社職員 担当の当社職員に連絡ください。  ※担当の当社職員がわからない場合は、ニッセイコールセンターに連絡ください。   ニッセイコールセンター
152,https://faq.nissay.co.jp/faq/show/152?site_domain=default,よくあるご質問 > オフィシャルホームページ > 画面の文字サイズを変更したい。,画面の文字サイズを変更したい。,当社ホームページの右上部分（下図参照）で文字サイズの変更ができます。 ①をクリックするとナビゲーションが表示されます。 ②ご希望のサイズをクリックしてください。 ※ただし、上記の方法でも文字サイズの変更ができない場合（画像内の文字や一部の漢字等）があります。ご了承ください。
154,https://faq.nissay.co.jp/faq/show/154?site_domain=default,よくあるご質問 > オフィシャルホームページ > 電子署名とは何ですか？,電子署名とは何ですか？,eメールなどの電子文書に付与する、電子的な印章であり、紙文書における捺印やサイン（署名）に相当する役割をはたすものです。 詳しくは、以下をご確認ください。 電子署名（S/MIME）による電子メールのセキュリティ強化について
159,https://faq.nissay.co.jp/faq/show/159?site_domain=default,よくあるご質問 > 各種お手続き > 保障内容の確認・変更 > 契約内容を知りたい。,契約内容を知りたい。,「ご契約者さま専用サービス」にてご確認いただけます。 「ご契約者さま専用サービス」は以下のリンクからログインしてください。 ご契約者さま専用サービスはこちら ※お客様番号（お客様ID）が発行されていない場合等、一部ご利用になれない場合もございます。 ご加入の保険に関するご質問やご相談は、お気軽にニッセイコールセンターかお近くのお客様窓口、または当社職員までご連絡ください。 ニッセイコールセンター お客様窓口
160,https://faq.nissay.co.jp/faq/show/160?site_domain=default,よくあるご質問 > 各種お手続き > 登録内容の確認・変更 > 契約者は変更できますか？,契約者は変更できますか？,保険契約者は、被保険者および当社の同意を得て、契約者を変更することができます。 詳しくは、ニッセイコールセンター、お客様窓口、または当社職員に連絡ください。 ニッセイコールセンター お客様窓口 ※必ず契約者ご本人から連絡ください。 ※契約者・被保険者・受取人の関係によって保険金受取時に適用される税金が異なりますので留意ください。 保険金・年金を受取る場合の税金について
161,https://faq.nissay.co.jp/faq/show/161?site_domain=default,よくあるご質問 > 各種お手続き > 登録内容の確認・変更 > 受取人は変更できますか？,受取人は変更できますか？,保険契約者は、被保険者の同意を得て、保険金受取人を変更することができます。 ただし、当社ホームページで受取人を変更することはできません。 書面等でお手続きいただくこととなります。 詳しくは、ニッセイコールセンター、お客様窓口、または当社職員に連絡ください。 ニッセイコールセンター お客様窓口 ※必ず契約者ご本人から連絡ください。 ※契約者・被保険者・受取人の関係によって保険金受取時に適用される税金が異なりますので留意ください。 保険金・年金を受取る場合の税金について メールでのお申し出も可能です。 「ご契約者さま専用サービス」へログイン スマートフォンをご利用の方はこちらへ 「ご契約者さま専用サービス」へログイン後、 「よくあるご質問・お問合せ」より、「インターネットでのお問合せ」を選択いただき、 お申し出ください。
162,https://faq.nissay.co.jp/faq/show/162?site_domain=default,よくあるご質問 > 生命保険料控除・税金 > 保険料控除証明書 > 生命保険料控除証明書はいつごろ届きますか？,生命保険料控除証明書はいつごろ届きますか？,毎年10月中旬から10月下旬に順次送付しております。 送付後、到着までには約1週間かかりますのでご了承ください。 団体扱（勤務先の団体を経由して保険料をお払込み）のご契約については、当社より直接勤務先に送付しておりますので、勤務先のご担当者へご確認ください。 以下のご契約は送付時期が異なりますのでご確認ください。 払込方法（回数） 送付時期 月払 9月分までの保険料のお払込みが10月上旬以降の場合、確認でき次第、順次送付 一括払込（保険料をまとめてお払込済） 年払 半年払 払込期月が 10月 10月分の保険料のお払込みが10月上旬以降の場合、確認でき次第、順次送付 払込期月が 11月・ 12月 「生命保険料控除の“申告”にあたってのご案内」 (＊1)を10月中旬頃に送付 保険料のお払込みが確認でき次第、別途「生命保険料控除証明書」を順次送付 前納 （保険料をまとめてお払込済） 契約月が 1月から 10月 契約月の翌月上旬に「保険料充当通知・生命保険料控除証明書」を送付 例）契約月が10月の契約については11月上旬に送付 契約月が 11月・ 12月 「生命保険料控除の“申告”にあたってのご案内」 (＊1)を10月中旬頃に送付 契約月の翌月上旬に別途「保険料充当通知・生命保険料控除証明書」を送付 一時払 ご契約の成立と保険料のお払込みが10月上旬以降の場合、確認でき次第、順次送付 ※保険料をお払込みいただいた年のみの送付となります (*1)「生命保険料控除の“申告”にあたってのご案内」は生命保険料控除の申告額を事前にお知らせする通知です。 記載の申告額を、保険料控除申告書にご記入いただき、後日、保険料のお払込後に送付する 「生命保険料控除証明書」を提出することで、年末調整の手続きができます。 なお、生命保険料控除については以下をご参照ください。 生命保険料控除について
163,https://faq.nissay.co.jp/faq/show/163?site_domain=default,よくあるご質問 > 生命保険料控除・税金 > 保険料控除証明書 > 生命保険料控除証明書を紛失しました。再発行できますか？,生命保険料控除証明書を紛失しました。再発行できますか？,再発行できます。（お届けまでには、お手続きから1週間前後かかります。） 手続方法は以下のとおりです。 ①当社ホームページ「ご契約者さま専用サービス」 －お客様番号（お客様ID）等が必要です。 －受付期間は、毎年9月から翌年2月までです。 「ご契約者さま専用サービス」へログイン お急ぎの場合は、以下のお問合せ先までご照会ください。 ②コールセンターへのお問合せ ※音声ガイダンスが流れましたら、『9（その他）』を選択ください。 オペレーターが対応いたします。 ニッセイコールセンター ③お客様窓口 お客様窓口
164,https://faq.nissay.co.jp/faq/show/164?site_domain=default,よくあるご質問 > 各種お手続き > 保障内容の確認・変更 > 失効した保険契約を元に戻すことはできますか？,失効した保険契約を元に戻すことはできますか？,失効後3年以内であれば、復活の手続きにより、ご契約を元に戻すことができます。 ※平成24年4月1日以前にご加入のご契約のみの取扱いとなります。 ＜留意点＞ ・あらためて、告知または診査が必要になりますので、健康状態によっては引受けできないこともあります。 ・復活には失効期間中にかかる合計の保険料の払込みが必要です。 ・復活により復活日が責任開始日となります。 ・変額保険、医療保障保険（個人型）については取扱いが異なりますので、別途お問合せください。
165,https://faq.nissay.co.jp/faq/show/165?site_domain=default,よくあるご質問 > 各種お手続き > 保障内容の確認・変更 > 更新の案内が届きました。どうしたらいいですか？,更新の案内が届きました。どうしたらいいですか？,原則、対面でのお手続きが必要となります。 お客様窓口、または当社職員にご連絡ください。 ※担当の当社職員がわからない場合は、ニッセイコールセンターにご連絡ください。 ニッセイコールセンター
166,https://faq.nissay.co.jp/faq/show/166?site_domain=default,よくあるご質問 > 各種お手続き > 資金の借入れ・引出し > 急にお金が必要になったときは、どうしたらよいのでしょうか。,急にお金が必要になったときは、どうしたらよいのでしょうか。,以下①～④の各種制度があり、ご契約者さま専用サービスから利用できます。 （ご契約により利用できる制度は異なります。） 「ご契約者さま専用サービス」へログイン ①契約貸付 契約貸付とは、一時的に必要な資金を解約払戻金の所定の範囲内で貸付けする制度です。 契約貸付金には利息がつき、利率は金融情勢等により変動することがあります。 利率については以下からご確認ください。 主な諸利率一覧について 返済方法は以下からご確認ください。 契約貸付金の返済方法を教えてください。 ②積立配当金 ③据置祝金 ④据置保険金 各種手続の詳細は、以下からご確認ください。 契約貸付金を借りる、返す 積立配当金を引出す 据置生存給付金（祝金）を引出す 据置保険金を引出す 不明点があれば、ニッセイコールセンター、お客様窓口、または当社職員にご連絡ください。 ニッセイコールセンター お客様窓口
167,https://faq.nissay.co.jp/faq/show/167?site_domain=default,よくあるご質問 > 各種お手続き > 資金の借入れ・引出し > 契約貸付を利用したい。,契約貸付を利用したい。,ご契約者さま専用サービスから利用できます。 （ご契約により利用できる制度は異なります。） 「ご契約者さま専用サービス」へログイン 詳細は、以下からご確認ください。 契約貸付金を借りる、返す
168,https://faq.nissay.co.jp/faq/show/168?site_domain=default,よくあるご質問 > 各種お手続き > 資金の借入れ・引出し > 契約貸付金を返済したい。,契約貸付金を返済したい。,ご契約者さま専用サービスから提携ネットバンキング（注1）またはペイジー決済（注2） で返済できます。（一部の返済も可能です。） ただし、法人契約および変額保険の返済はできません。 「ご契約者さま専用サービス」へログイン ログイン後の手順 ①「お手続きメニュー内」の「借入れ・引出し・払込み」を選択 ②「払込みに関する取引き」内の「契約貸付金の返済」を選択 （注1） みずほ銀行、三井住友銀行、三菱UFJ銀行、ゆうちょ銀行、PayPay銀行のネットバンキングサービスを利用の方が対象となります。 （注2） ペイジーとは？　（社外サイトへ移動します）
169,https://faq.nissay.co.jp/faq/show/169?site_domain=default,よくあるご質問 > 各種お手続き > 資金の借入れ・引出し > 契約貸付金の利率が知りたい。,契約貸付金の利率が知りたい。,ご契約者さま専用サービスから確認できます。 「ご契約者さま専用サービス」へログイン 利率については以下から確認ください。 主な諸利率一覧について 詳しくは、ニッセイコールセンター、お客様窓口、または当社職員に連絡ください。 ニッセイコールセンター お客様窓口
170,https://faq.nissay.co.jp/faq/show/170?site_domain=default,よくあるご質問 > 各種お手続き > 資金の借入れ・引出し > 契約貸付金の利用可能額を知りたい。,契約貸付金の利用可能額を知りたい。,契約ごとの利用可能額(注)は、「ご契約者さま専用サービス」でご確認いただけます。 「ご契約者さま専用サービス」へログイン ログイン後の手順 ①「お手続きメニュー」内の「借入れ・引出し・払込み」を選択 ②「借入れ・引出しに関する取引き」内の「契約貸付金の借入れ」を選択 ③ページをスクロール(画面の下に移動)して、右下部の「次に進む」を選択 ④「契約一覧」内の「借入可能額」を参照 (注) 「ご契約者さま専用サービス」での1日の利用可能額を超えるご利用の場合は、数日に分けてお手続きするか、書類でのお手続きとなります。 詳細は以下からご確認ください。 「利用時間」、「利用手数料」、「利用可能額」一覧
171,https://faq.nissay.co.jp/faq/show/171?site_domain=default,よくあるご質問 > 各種お手続き > 資金の借入れ・引出し > 積立配当金、据置祝金、据置保険金の残高を知りたい。,積立配当金、据置祝金、据置保険金の残高を知りたい。,ご契約者さま専用サービスで確認できます。 「ご契約者さま専用サービス」へログイン ログイン後の手順 ①「お手続きメニュー」内の「借入れ・引出し・払込み」を選択 ②「借入れ・引出しに関する取引き」内から、確認したい項目を選択 ※積立配当金の残高を知りたい方は、「積立配当金の引出し」を選択 ③ページをスクロール(画面の下に移動)して、右下部の「次に進む」を選択 ④「契約一覧」内の「引出可能額」を参照 詳しくは、ニッセイコールセンター、お客様窓口、または当社職員にご連絡ください。 ニッセイコールセンター お客様窓口
172,https://faq.nissay.co.jp/faq/show/172?site_domain=default,よくあるご質問 > 生命保険料控除・税金 > 保険料控除証明書 > 生命保険料控除証明書がまだ届きません。,生命保険料控除証明書がまだ届きません。,10月中旬から順次送付します。 ただし、払込方法や払込状況によっては、送付時期が異なります。 詳細は、以下のよくあるご質問を参照ください。 生命保険料控除証明書はいつごろ届きますか？
173,https://faq.nissay.co.jp/faq/show/173?site_domain=default,よくあるご質問 > 各種お手続き > 登録内容の確認・変更 > 通知物の住所に漢字とカタカナが混在しています。カタカナを漢字で印字できない...,通知物の住所に漢字とカタカナが混在しています。カタカナを漢字で印字できないですか。,申し訳ございません。マンション名などにつきましては、現在、カタカナでの印字となっております。また、住所の一部または全部につきましてもカタカナでの印字となる場合がございます。ご了承くださいますようお願いいたします。
174,https://faq.nissay.co.jp/faq/show/174?site_domain=default,よくあるご質問 > 各種お手続き > 登録内容の確認・変更 > 保険料振替口座と取引口座（送金口座）の変更を同時に行うことはできますか。,保険料振替口座と取引口座（送金口座）の変更を同時に行うことはできますか。,申し訳ございません。それぞれ別のお手続きが必要となります。
175,https://faq.nissay.co.jp/faq/show/175?site_domain=default,よくあるご質問 > 各種お手続き > 保障内容の確認・変更 > 保険料払込免除特約の途中付加はできますか。,保険料払込免除特約の途中付加はできますか。,取扱いできません。
176,https://faq.nissay.co.jp/faq/show/176?site_domain=default,よくあるご質問 > 保険料のお払込み > その他 > 立替えられた保険料は、月々口座から返済できますか？,立替えられた保険料は、月々口座から返済できますか？,自動振替貸付金を口座から自動返済いただくお取扱いはございません。ご了承ください。 ご返済につきましては、ニッセイコールセンターまたはお客様窓口までご連絡ください。 ニッセイコールセンター お客様窓口
177,https://faq.nissay.co.jp/faq/show/177?site_domain=default,よくあるご質問 > 各種お手続き > 解約 > 解約したい。,解約したい。,手続方法などは、以下から確認ください。 解約する
178,https://faq.nissay.co.jp/faq/show/178?site_domain=default,よくあるご質問 > 各種お手続き > その他 > 最寄りの窓口（ライフプラザ）を教えてください。,最寄りの窓口（ライフプラザ）を教えてください。,以下から確認ください。 お客様窓口
179,https://faq.nissay.co.jp/faq/show/179?site_domain=default,よくあるご質問 > 各種お手続き > 登録内容の確認・変更 > 住所を変更したい。,住所を変更したい。,「ご契約者さま専用サービス」からお手続きをお願いいたします。 「ご契約者さま専用サービス」へログイン ニッセイコールセンターもしくは当社職員・お客様窓口でのお手続きをご希望の場合は、当社までご連絡ください。 ニッセイコールセンター お客様窓口（お近くのライフプラザをご確認いただけます）
180,https://faq.nissay.co.jp/faq/show/180?site_domain=default,よくあるご質問 > 各種お手続き > 登録内容の確認・変更 > 保険金の受取人を確認したい。,保険金の受取人を確認したい。,ご契約者さま専用サービスから確認ください。 「ご契約者さま専用サービス」へログイン 不明点があれば、ニッセイコールセンター、お客様窓口、または当社職員に連絡ください。 ニッセイコールセンター お客様窓口
181,https://faq.nissay.co.jp/faq/show/181?site_domain=default,よくあるご質問 > 各種お手続き > 資金の借入れ・引出し > 現在利用している契約貸付金は、いくらですか？,現在利用している契約貸付金は、いくらですか？,ご契約者さま専用サービスから契約貸付のお手続き途中で確認できます。 「ご契約者さま専用サービス」へログイン ログイン後の手順 ①「お手続きメニュー」内の「借入れ・引出し・払込み」を選択 ②「払込みに関する取引き」内の「契約貸付金の返済」を選択 ③ページをスクロール(画面の下に移動)して、右下部の「次に進む」を選択 ④いずれかの返済方法の中から、「選択する」を選択 ⑤「本日現在の借入残高(返済前)」を参照 不明点があれば、ニッセイコールセンター、お客様窓口、または当社職員に連絡ください。 ニッセイコールセンター お客様窓口
184,https://faq.nissay.co.jp/faq/show/184?site_domain=default,よくあるご質問 > 各種お手続き > ご契約内容のお知らせ > 「ご契約内容のお知らせ」の見方を教えてください。,「ご契約内容のお知らせ」の見方を教えてください。,「ご契約内容のお知らせ」にはご加入いただいている保険の概要や、連絡先等のご登録情報を記載しております。 詳細はこちら ご加入の保険に関するご質問やご相談は、お気軽にニッセイコールセンターかお近くのお客様窓口、またはニッセイトータルパートナーまでご連絡ください。 ニッセイコールセンター お近くの窓口を検索
186,https://faq.nissay.co.jp/faq/show/186?site_domain=default,よくあるご質問 > 各種お手続き > ご契約内容のお知らせ > 「ご契約内容のお知らせ」に載っていない契約があるのですが、なぜですか。,「ご契約内容のお知らせ」に載っていない契約があるのですが、なぜですか。,大変申し訳ございませんが、一部、お手続中やその他理由により掲載できない契約がございます。 詳しくは、ニッセイコールセンターにご連絡ください。 ニッセイコールセンター
187,https://faq.nissay.co.jp/faq/show/187?site_domain=default,よくあるご質問 > 各種お手続き > 登録内容の確認・変更 > 結婚、離婚の際に必要な手続きについて教えてください。,結婚、離婚の際に必要な手続きについて教えてください。,契約内容にあわせて、手続方法を案内します。 ニッセイコールセンター、お客様窓口、または当社職員に連絡ください。 ニッセイコールセンター お客様窓口 詳細は、以下を参照ください。 結婚したときの手続き 離婚したときの手続き
189,https://faq.nissay.co.jp/faq/show/189?site_domain=default,よくあるご質問 > 各種お手続き > 解約 > 解約払戻金の額が知りたい。,解約払戻金の額が知りたい。,当社ホームページで解約払戻金の額を確認することはできません。 ニッセイコールセンター、お客様窓口、または当社職員より回答いたします。 以下から連絡ください。 ニッセイコールセンター お客様窓口 メールでのお申し出も可能です。 「ご契約者さま専用サービス」へログイン スマートフォンをご利用の方はこちらへ 「ご契約者さま専用サービス」へログイン後、「よくあるご質問・お問合せ」より、「インターネットでのお問合せ」を選択いただき、お申し出ください。
190,https://faq.nissay.co.jp/faq/show/190?site_domain=default,よくあるご質問 > 生命保険料控除・税金 > 保険料控除証明書 > 生命保険料控除証明書の再発行を依頼したけどまだ届かない。,生命保険料控除証明書の再発行を依頼したけどまだ届かない。,当社ホームページや自動音声サービスにて再発行の手続きをいただいた生命保険料控除証明書につきましては、到着までに1週間前後かかります。 なお、自動発送のため発送状況については、確認いたしかねます。 何卒ご了承ください。 お急ぎの場合は、以下のお問合せ先までご連絡ください。 ニッセイコールセンター ※音声ガイダンスが流れましたら、『9（その他）』を選択ください。 オペレーターが対応いたします。 お客様窓口
191,https://faq.nissay.co.jp/faq/show/191?site_domain=default,よくあるご質問 > 生命保険料控除・税金 > 保険料控除証明書 > 生命保険料控除証明書の「介護医療保険料控除」の対象となる商品は何ですか？,生命保険料控除証明書の「介護医療保険料控除」の対象となる商品は何ですか？,介護医療保険料控除は、入院・通院等にともなう給付部分に係る保険料が対象となります。 （例えば、総合医療保険、重度疾病保障特約　等） ※介護保障保険・介護保障定期保険特約は、一般生命保険料控除の対象です。 詳細は以下を確認ください。 各控除区分に分類される主な商品一覧
192,https://faq.nissay.co.jp/faq/show/192?site_domain=default,よくあるご質問 > 生命保険料控除・税金 > 保険料控除証明書 > 生命保険料控除証明書に保険金受取人が記載されていません。保険金受取人を確認...,生命保険料控除証明書に保険金受取人が記載されていません。保険金受取人を確認したい。,「ご契約者さま専用サービス」から確認できます。 または、ニッセイコールセンター、お客様窓口でも確認できます。 「ご契約者さま専用サービス」へログイン ○手順1 「ご契約者さま専用サービスログイン」画面で、必要項目を入力して、「ログインボタン」を押します。 ※お客様番号（お客様ID)が不明な場合、“契約番号または証券記号番号でログイン”をご利用ください。 ○手順2 「お手続きメニュー」画面で「ご契約内容の確認」ボタンを押します。 ○手順3 「ご契約者の基本情報」「ご家族に関する情報・サンクスマイルに関するお知らせ 」画面でそれぞれ「次に進む」を押した後、「ご契約内容の確認」画面で受取人を確認したい契約の「詳細確認」ボタンを押します。 ○手順4 「ご契約内容の詳細（現在のご契約）」画面で受取人を確認できます。 ニッセイコールセンター お客様窓口
193,https://faq.nissay.co.jp/faq/show/193?site_domain=default,よくあるご質問 > 各種お手続き > その他 > 「ご契約者サポートサービス」について知りたい。,「ご契約者サポートサービス」について知りたい。,「ご契約者サポートサービス」とは、契約者様によるお手続きのお問合せが困難になった場合等に、ご登録いただいたご家族（1名）に契約者様をサポートしていただけるサービスです。 詳細は、以下をご確認ください。 「ご契約者サポートサービス」とは 「ご契約者サポートサービス」に申込む
194,https://faq.nissay.co.jp/faq/show/194?site_domain=default,よくあるご質問 > 生命保険料控除・税金 > 全般 > 保険金・給付金を受取ったときには、税金はかかりますか？,保険金・給付金を受取ったときには、税金はかかりますか？,保険金・給付金を受取った場合、税法上の取扱いは次のとおりです。 ＜対象となる保険金・給付金（例）＞ 死亡保険金、入院給付金、手術給付金、3大疾病保険金、介護保険金、身体障がい保険金、リビング・ニーズ特約の特約保険金　等 ●被保険者本人が受取った場合 病気やけがを原因として、被保険者が給付金を受取った場合は、金額にかかわらず非課税となります。 ●被保険者の配偶者または直系血族、または生計を同じくするご親族が受取った場合 被保険者が生存中に、上記のいずれかの方が受取る場合も非課税となります。 ●死亡保険金と合わせて受取った場合 ご契約者・被保険者・受取人の関係で課税の種類が決まります。（詳細は以下のとおり） ※当記載は2017年7月現在の法令等に基づくものであり、将来的に変更される可能性があります。
195,https://faq.nissay.co.jp/faq/show/195?site_domain=default,よくあるご質問 > 生命保険料控除・税金 > 全般 > 保険金や年金を受取る場合に、どのような税金がかかりますか？,保険金や年金を受取る場合に、どのような税金がかかりますか？,満期保険金や死亡保険金を受取った場合、契約者と被保険者および受取人の関係によって相続税、所得税、贈与税のいずれかが課税されます。 3大疾病保険金、介護保険金、身体障がい保険金、リビングニーズ特約の特約保険金などの生前給付保険金を被保険者本人が受取った場合、全額非課税となります。 ＜相続税の対象となる場合＞ 契約者（保険料負担者）と被保険者が同一の場合、受取人が受取った死亡保険金は税法上相続または遺贈によって取得したものとみなされ課税されます。 ただし、死亡保険金受取人が被保険者の相続人のときは、課税対象額より、生命保険金控除としての非課税限度額（500万円×法定相続人数）を差引いた金額が課税対象となります。 課税対象額＝保険金＋配当金―（500万円×法定相続人数） ＜所得税の対象となる場合＞ 契約者（保険料負担者）と保険金受取人が同一の場合、受取人が受取った保険金は一時所得として課税されます。 課税対象額＝（保険金＋配当金－実払込保険料－50万円）×1/2 ※5年満期一時払養老保険は差益に対して20％の源泉分離課税が適用されます。 差益＝満期保険金＋配当金－一時払保険料 ※5年満期一時払養老保険以外でも源泉分離課税の対象となるケースがあります。 ＜贈与税の対象となる場合＞ 契約者（保険料負担者）、被保険者、受取人がそれぞれ異なる場合、受取人が受取った保険金は贈与によって取得したものとみなされ課税されます。 課税対象額＝受取金額－110万円 ＜全額非課税となる場合＞ 保険金の受取人が被保険者本人となる3大疾病保険金、介護保険金、身体障がい保険金、リビングニーズ特約の特約保険金などの生前給付保険金を受取った場合、全額非課税※となります。 ※受取人である被保険者が死亡した場合、支払われた生存給付保険金のうち、支払後から死亡時までの間に使った金額を控除した残額は相続財産として相続税の課税対象となります。
196,https://faq.nissay.co.jp/faq/show/196?site_domain=default,よくあるご質問 > 生命保険料控除・税金 > 全般 > 満期保険金を据置いた場合、税金はいつかかりますか？,満期保険金を据置いた場合、税金はいつかかりますか？,満期支払期日の属する年の課税対象となります。 ただし、据置いた後に生じる据置利息については、毎年の雑所得となり、所得税の申告が必要です。 ※当記載は法令等に基づくものであり、将来的に変更される可能性があります。
197,https://faq.nissay.co.jp/faq/show/197?site_domain=default,よくあるご質問 > 生命保険料控除・税金 > 全般 > 入学祝金・生存給付金を受取った場合、税金はかかりますか？,入学祝金・生存給付金を受取った場合、税金はかかりますか？,契約者様が祝金・生存給付金を受取った場合は、一時所得として他の所得と合算し、所得税・住民税が課税されます。 通常の場合、実際に払込んだ保険料の金額が祝金（生存給付金）の金額を上回っているので、受取時点では、課税は発生しません。 ただし、保険料の払込みが免除されている契約等については、一時所得に対する課税が発生することがあります。 なお、祝金・生存給付金を据置いても、祝金・生存給付金の支払期日の属する年度の所得として課税されます。 したがって、据置祝金を引出した時点で課税されることはありません。
198,https://faq.nissay.co.jp/faq/show/198?site_domain=default,よくあるご質問 > 生命保険料控除・税金 > 全般 > 生命保険料控除証明書で、年金保険が「個人年金保険料控除」欄ではなく「一般生...,生命保険料控除証明書で、年金保険が「個人年金保険料控除」欄ではなく「一般生命保険料」欄に記載されているのはなぜですか？,「個人年金保険料控除」は税制適格特約を付加された年金保険のみが対象となります。 税制適格特約が付加されていない場合は、「個人年金保険料控除」としてではなく 「一般生命保険料控除」として申告ください。
199,https://faq.nissay.co.jp/faq/show/199?site_domain=default,よくあるご質問 > 生命保険料控除・税金 > 全般 > 保険料控除申告書の記入方法を教えてください。,保険料控除申告書の記入方法を教えてください。,以下をご参照ください。 「保険料控除申告書」の記入について 確定申告書の作成にあたっては国税庁HP『確定申告に関する手引き等』（こちら ）をご参照ください。 ※記入方法の詳細については税理士、所管の税務署にご確認ください。 ※生命保険料控除制度の詳しい内容については「生命保険料控除について」をご参照ください。
200,https://faq.nissay.co.jp/faq/show/200?site_domain=default,よくあるご質問 > ずっともっとサービス > 全般 > ずっともっとサービスとは何ですか？,ずっともっとサービスとは何ですか？,当社独自のご契約者様限定サービスです。 ポイント交換サービスや、お客様のライフイベントに応じたプレゼント等があります。 詳しくは、以下をご確認ください。 ずっともっとサービス また、ずっともっとサービスの４つのメニューについては以下をご確認ください。 サンクスマイルメニュー ハッピープレゼントメニュー プレミアムチャンスメニュー ハートフルサポートメニュー
